"BehaviorSpace results (NetLogo 6.0.1)"
"gis-cc12.nlogo"
"s-fps-100solx24sim"
"07/16/2017 11:20:07:518 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","poi-di-max","num-events","slow-dec-factor","show-popularity?","popularity-decay-rate","method","num-walkers","sol-length-max","node-precision","tourist-speed?","popularity-per-step","minimum-route-popularity","max-speed-km/h","speed-variation","t-wait-decrease-ratio","[step]","we-first-t","poi-detection-ratio"
"7","120","5","10","false","1","""f-p-s""","100","100","4","false","1","1","5","0.3","7","4775","[[808 1220 609 121 1334] [847 1445 458 1259 1076] [39 1450 698 329 1052] [953 1264 114 1460 689] [1513 283 1316 878 567] [1391 1597 553 823 309] [1263 279 863 1653 651] [630 874 1694 1138 1602] [1003 1731 510 895 138] [145 1761 375 1162 625] [75 1419 347 724 1783] [195 1862 1131 1310 622] [1309 382 729 1502 1902] [567 1905 712 1078 146] [1924 1823 100 1616 480] [197 56 1937 1137 669] [2007 88 1441 1302 806] [578 2014 1390 963 1700] [2018 471 241 789 1920] [944 30 569 2040 1292] [890 225 2047 992 1249] [1899 2085 406 127 1352] [2133 290 999 175 746] [230 1115 2144 1985 1885] [2197 1392 1045 354 808] [1282 2269 555 881 1072] [864 2356 2260 1204 1395] [2392 218 1992 2089 61] [58 2134 762 2393 1429] [2409 217 716 2257 47] [1641 1018 321 2432 914] [962 694 68 1549 2473] [2543 1143 299 611 1571] [2128 1055 2564 613 2229] [1913 373 164 1336 2682] [116 1294 1025 707 1205] [430 2774 1083 613 273] [2783 1891 320 834 1519] [834 137 468 2803 1645] [472 313 1504 2812 1063] [1483 1839 733 31 2823] [2850 699 84 1626 1909] [982 2850 203 1386 358] [1218 73 557 2886 2329] [433 2920 656 107 1439] [2925 238 548 878 2009] [186 445 591 1034 1540] [168 825 3013 1669 920] [3051 1706 813 114 2113] [1978 555 340 1762 3096] [3118 236 1130 477 1586] [380 3142 63 631 938] [2162 582 56 1837 3183] [3198 517 963 1512 35] [1051 197 3370 1270 1522] [1036 741 3431 84 2549] [601 153 1207 3436 2409] [206 525 3438 318 1005] [2711 1309 3468 2402 1157] [191 3526 2622 1993 898] [225 3557 387 1716 982] [3604 1527 252 2012 823] [3692 2587 1500 505 172] [874 709 2017 3719 410] [1198 69 1769 372 3736] [280 3749 2038 514 114] [259 1430 3797 668 2752] [167 866 2379 2178 763] [915 3851 620 1170 3084] [719 411 1369 3857 2044] [520 3864 2252 1982 757] [1529 1276 70 2533 996] [2263 3878 3451 1832 2073] [1689 2142 3897 1082 655] [1219 101 2130 1712 1990] [3118 4036 1447 539 1781] [4040 2957 671 1012 224] [567 1552 4046 286 3626] [1429 475 2046 1005 1526] [116 3883 212 4200 969] [1209 1793 39 4238 524] [791 2137 903 67 2047] [1280 1084 139 2134 2374] [2457 624 303 1386 2650] [4385 3420 1170 518 223] [263 4393 122 3394 489] [397 1737 922 643 1559] [3371 1606 3005 1313 4424] [1701 884 1998 692 1160] [907 2845 765 163 1225] [147 269 3824 4459 4083] [443 2877 666 1413 66] [116 4624 1440 1693 1100] [1613 698 273 2770 175] [342 1376 1925 125 773] [1278 4454 442 2648 4675] [145 583 390 4677 3503] [1157 67 1914 649 862] [1573 817 333 3242 1159] [764 216 1649 2762 927]]","[0.6666666666666666 0.3333333333333333 0.6666666666666666 0.3333333333333333 0.3333333333333333 0 0.75 0.75 0 0.5 0.75 0.75 0.5 0.75 0.25 0.75 0.3333333333333333 0.5 0.3333333333333333 0.3333333333333333 0.2857142857142857 0.42857142857142855 0.5714285714285714 0.2857142857142857 0.42857142857142855 0.5714285714285714 0.42857142857142855 0.2857142857142857 0.42857142857142855 0.42857142857142855 0.5714285714285714 0.42857142857142855 0.7142857142857143 0.2857142857142857 0.7142857142857143 0.8571428571428571 0.8571428571428571 0.7142857142857143 0.7142857142857143 0.7142857142857143 0.8571428571428571 0.8571428571428571 0.8571428571428571 0.42857142857142855 0.5714285714285714 1 0.8571428571428571 1 0.75 0.75 0.75 0.875 0.625 0.75 0.75 0.875 0.75 0.75 1 0.75 0.5 0.625 1 0.875 0.875 0.625 0.625 0.75 1 0.875 1 0.625 1 0.75 0.875 1 0.75 1 0.75 1 0.75 0.875 0.7777777777777778 0.6666666666666666 0.7777777777777778 0.6666666666666666 0.5555555555555556 0.8888888888888888 0.6666666666666666 0.8888888888888888 0.7777777777777778 0.8 0.9 0.7 0.9 0.7272727272727273 0.45454545454545453 0.6363636363636364 0.5454545454545454 0.6666666666666666]"
"21","120","5","10","false","1","""f-p-s""","100","100","4","false","1","1","5","0.3","7","5092","[[618 172 369 706 37] [331 5 645 785 136] [861 317 679 157 412] [1146 543 30 436 348] [1195 408 317 90 226] [1237 1079 834 981 152] [216 665 928 1040 1242] [1261 427 838 1353 40] [732 1532 261 140 390] [185 1685 415 653 1195] [717 624 37 1342 1704] [414 837 95 1801 503] [690 909 1803 242 14] [1808 666 382 1645 955] [414 1860 1478 318 879] [371 1683 1127 1887 1515] [131 278 496 376 1933] [411 1127 690 188 1977] [1778 1989 18 148 936] [174 620 1550 2010 370] [686 890 1568 2044 1454] [866 550 686 1359 2050] [2057 605 1250 1729 354] [1713 676 852 2071 11] [486 126 2116 272 389] [252 415 551 1543 1281] [9 2301 1656 1114 1792] [1636 271 2307 516 1783] [434 70 662 2342 342] [604 409 2363 713 1066] [506 2216 697 2400 602] [1594 2412 634 341 215] [424 542 205 1201 2448] [413 1140 1695 68 1509] [2657 443 590 225 343] [2061 1178 1843 2660 2433] [2695 687 514 422 793] [629 77 2697 416 229] [1093 2536 188 2737 93] [184 2746 35 1185 1822] [2810 97 884 299 2047] [2067 2826 492 94 364] [2118 2837 1078 1234 209] [1193 1101 2915 707 567] [2922 2084 2704 1524 1017] [1502 234 1743 2204 1613] [1317 1935 1835 3011 1630] [266 3038 592 362 458] [2334 3073 111 689 1416] [1721 186 3213 543 699] [816 1313 3225 1702 1489] [2181 586 92 204 3247] [1828 618 737 63 3308] [1884 611 3329 709 2623] [1312 850 3343 722 343] [381 12 3354 1466 241] [272 361 455 756 3444] [241 459 1515 68 3513] [1089 69 640 1680 1988] [83 227 686 3528 982] [218 906 1286 518 1499] [1046 1136 472 1485 157] [389 656 2517 506 756] [1609 387 278 56 3755] [316 3769 2073 2515 1854] [2563 737 1313 413 326] [202 360 1052 865 94] [618 240 3867 2797 3980] [137 3996 1541 299 1454] [7 2341 803 1326 4051] [452 2123 712 4081 1067] [1533 1086 955 1182 4109] [76 2792 194 365 4126] [980 4135 865 1113 77] [4142 3464 1075 1820 959] [4159 1162 988 1490 3337] [2431 780 1082 553 123] [251 17 125 4270 387] [48 4523 341 167 3024] [2973 4524 782 3287 3478] [4538 2906 928 439 793] [1987 1847 66 2653 705] [771 673 439 4594 1684] [593 3689 2296 1280 4667] [619 747 3486 2509 3366] [4712 2719 3400 592 1968] [749 620 85 4746 1957] [4822 774 1486 124 923] [216 4835 573 431 313] [505 364 2262 3464 4875] [3336 328 4889 771 420] [2787 1820 1160 2250 4906] [1440 4947 2979 1308 1822] [2057 4960 3233 1130 996] [881 257 623 2615 464] [260 2572 843 2237 350] [369 1404 2103 940 806] [629 337 2566 196 3678] [1714 1591 1070 1166 628] [571 1170 2537 94 1032]]","[0.3333333333333333 0.3333333333333333 0 0 0.25 0.25 0.2 0.4 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.3333333333333333 0.5 0.16666666666666666 0.16666666666666666 0.3333333333333333 0.5 0.5 0.6666666666666666 0.3333333333333333 0.16666666666666666 0 0.3333333333333333 0.5 0.5 0.25 0.125 0.375 0.25 0.125 0.375 0.375 0.375 0.375 0.5 0.625 0.625 0.625 0.25 0.625 0.25 0.125 0.25 0.5 0.375 0.5 0.5 0.25 0.5 0.5 0.4 0.4 0.3 0.4 0.5 0.5 0.4 0.5 0.3333333333333333 0.4166666666666667 0.25 0.23076923076923078 0.46153846153846156 0.38461538461538464 0.6923076923076923 0.46153846153846156 0.15384615384615385 0.5384615384615384 0.46153846153846156 0.6153846153846154 0.46153846153846156 0.46153846153846156 0.46153846153846156 0.6153846153846154 0.5384615384615384 0.5384615384615384 0.46153846153846156 0.5384615384615384 0.6153846153846154 0.5384615384615384 0.7692307692307693 0.5384615384615384 0.5384615384615384 0.6923076923076923 0.5384615384615384 0.7692307692307693 0.9230769230769231 0.46153846153846156 0.6923076923076923 0.5384615384615384 1 0.6923076923076923 0.6153846153846154 0.46153846153846156 0.6153846153846154 0.7692307692307693 0.5384615384615384 0.46153846153846156 0.38461538461538464 0.46153846153846156]"
"5","120","5","10","false","1","""f-p-s""","100","100","4","false","1","1","5","0.3","7","4860","[[217 1052 1150 595 374] [701 243 343 818 1151] [711 824 361 612 1194] [269 559 1143 1285 130] [399 884 1341 8 611] [456 590 1055 1443 57] [401 721 1476 31 295] [1314 1506 959 368 243] [554 982 313 55 1540] [1547 872 1409 710 1084] [160 1553 257 373 475] [279 123 1414 523 1561] [1059 319 71 1619 1249] [196 1633 430 17 300] [749 1634 518 422 1478] [237 1554 1181 1725 1405] [953 82 670 1402 1729] [788 924 1763 1291 120] [107 836 1773 1525 725] [1601 1704 286 561 1874] [1643 1311 570 1878 1021] [1808 1935 1134 462 126] [430 1983 888 1582 1341] [182 1985 1252 297 1445] [1242 1998 1513 762 946] [1785 548 309 2038 1240] [117 933 2039 248 1224] [360 986 507 89 627] [2142 1997 842 50 950] [120 2167 1466 1745 1367] [622 2216 1398 1760 296] [928 701 2264 1291 122] [2415 823 310 1248 927] [1390 2422 1641 1170 283] [225 614 474 2464 1986] [1040 2068 1331 116 2508] [2539 2281 496 1399 1960] [485 934 307 2568 1969] [2582 1789 141 351 1071] [2483 110 2582 1719 1117] [376 2339 1253 109 2690] [533 2817 1009 1501 84] [792 1659 304 1267 71] [1015 1735 2869 758 1874] [274 1830 2901 2179 969] [1688 1543 694 2925 1186] [2344 2980 651 1633 227] [259 2233 369 3009 1830] [3017 1457 1882 958 156] [843 1985 1113 1316 3081] [3093 40 2991 521 2032] [1118 992 2694 3100 2593] [95 1144 244 701 3114] [2227 1773 135 2078 3131] [764 3150 410 1373 1198] [877 3157 2437 753 2650] [3163 2117 1944 448 3057] [616 1709 70 749 1194] [3226 879 377 1254 155] [3239 852 2963 1648 269] [802 1623 372 3255 2024] [232 3269 1503 1324 550] [207 2016 3275 2574 1260] [891 1142 1552 3290 3] [858 18 3091 164 3395] [2028 2436 3408 1713 826] [1225 2577 3443 511 1092] [3449 3311 822 1593 1785] [1129 200 66 1952 2231] [3554 532 206 71 2471] [2358 445 3688 3371 818] [1681 2996 3819 1390 1961] [798 946 1703 1223 69] [575 3886 2804 351 256] [118 222 1569 664 1794] [1227 1803 2102 1349 3999] [2125 1491 268 674 1769] [996 637 3767 4016 1706] [2027 475 4024 258 1719] [4055 1272 243 1735 825] [4061 1430 3486 848 742] [291 963 401 4094 1880] [2227 1499 891 208 103] [772 4145 1202 2006 40] [248 1119 115 1585 3054] [1001 427 66 268 597] [4300 1681 1324 177 2187] [251 68 1299 789 1811] [927 3883 4420 2160 94] [802 468 69 991 223] [563 326 69 1413 1064] [68 1875 1067 1182 2477] [1393 202 2352 4624 857] [299 4684 1726 2282 407] [1721 1261 905 476 2486] [338 467 1580 4784 926] [112 272 3225 1176 830] [3301 3124 574 822 405] [169 3412 66 304 714] [301 921 1031 1659 3308]]","[0 0.5 0.5 0.5 0.5 0.5 1 1 0.6666666666666666 0.3333333333333333 0.3333333333333333 0 0.4 0.2 0 0.2 0.6 0.4 0.4 0.4 0.4 0.6 0.4 0.2 0.4 0.4 0.4 0.16666666666666666 0.5 0.5 0.2857142857142857 0.42857142857142855 0.42857142857142855 0.5714285714285714 0.7142857142857143 0.625 0.4444444444444444 0.3333333333333333 0.4444444444444444 0.4444444444444444 0.3333333333333333 0.6666666666666666 0.5 0.4 0.4 0.5 0.6 0.4 0.5 0.7 0.6 0.4 0.45454545454545453 0.5454545454545454 0.45454545454545453 0.5454545454545454 0.36363636363636365 0.5454545454545454 0.45454545454545453 0.5454545454545454 0.45454545454545453 0.2727272727272727 0.5454545454545454 0.45454545454545453 0.6363636363636364 0.5454545454545454 0.3333333333333333 0.5 0.5 0.5 0.75 0.5 0.5833333333333334 0.5833333333333334 0.25 0.75 0.5833333333333334 0.5 0.5 0.75 0.8333333333333334 0.8333333333333334 0.6666666666666666 0.75 0.8333333333333334 0.5 0.7142857142857143 0.7142857142857143 0.6428571428571429 0.23076923076923078 0.42857142857142855 0.4666666666666667 0.4 0.6666666666666666 0.5333333333333333 0.8 0.6 0.6666666666666666 0.4666666666666667 0.6]"
"9","120","5","10","false","1","""f-p-s""","100","100","4","false","1","1","5","0.3","7","6137","[[513 1 1325 652 213] [209 1596 444 1474 1220] [679 1368 1652 557 445] [462 35 735 1662 595] [1093 1379 1793 619 1674] [1894 92 710 505 323] [1899 113 285 1736 951] [714 1325 1930 462 1181] [1593 326 136 2005 1426] [830 1267 2070 1401 1589] [219 2127 1356 395 954] [996 1278 2194 1531 511] [256 2204 100 870 1372] [221 95 1332 2223 876] [49 563 1697 2241 265] [1101 864 369 2270 1301] [717 17 1022 2083 2288] [172 1648 1801 1524 2315] [389 263 523 2343 97] [1184 895 658 2145 2352] [2563 1219 728 32 1571] [176 506 314 1388 2645] [1929 1262 1024 2721 2536] [382 2434 2765 1826 160] [185 1483 50 2789 417] [186 877 29 705 2812] [95 672 1347 2839 459] [1559 454 2660 1767 2860] [1551 2885 2313 1431 1666] [2894 1512 1352 305 979] [366 1067 1524 2898 599] [556 2917 1376 1227 702] [725 1850 1217 522 3030] [72 197 569 421 852] [571 1925 3091 388 784] [948 1485 335 3099 794] [3100 9 2844 134 541] [646 1591 3197 961 1717] [3273 290 1055 1947 432] [3029 3273 317 1816 3150] [3348 2959 978 650 1663] [1583 1463 916 3382 1731] [1998 3440 183 375 3246] [3291 104 1949 3442 588] [1764 285 3484 1645 714] [150 286 642 3505 2250] [1075 1204 557 3583 792] [3622 1359 930 1101 581] [759 327 1732 3622 1548] [286 3641 2107 480 121] [2151 2351 3819 937 1244] [3855 265 896 117 1281] [812 2820 3871 941 2364] [3300 800 3882 626 3177] [1618 324 1375 3895 151] [1895 3908 922 3628 2158] [476 1214 938 217 344] [1160 589 1032 73 1347] [4036 2127 1748 321 2715] [4063 2976 1491 688 62] [263 4143 141 2422 1819] [1774 558 3195 4159 278] [3339 1036 906 4211 1177] [2828 4297 4146 310 100] [1140 878 1500 1354 72] [4398 1191 2100 4135 796] [1282 385 132 2053 627] [1939 219 4424 1436 1660] [1904 4441 2086 758 623] [1437 344 2751 2152 4453] [4464 1144 1273 361 3018] [1815 4470 4311 453 1271] [3021 4479 208 1008 344] [740 4321 2425 4479 1409] [4498 1829 342 22 1696] [3557 137 3199 4540 646] [1319 637 1578 1786 1101] [2080 1079 486 700 4567] [2385 1115 1387 1505 4602] [453 729 2272 575 1119] [1027 825 3756 2057 4683] [1106 4740 1310 589 1998] [373 2713 3270 1303 2236] [2527 1713 2878 1589 120] [239 2713 1104 1650 3234] [5255 260 2246 5040 4561] [2667 465 2525 1128 3023] [1514 3072 1632 1097 379] [146 2055 787 2250 1845] [67 1582 1109 1831 3594] [2661 1459 1891 1146 2051] [1727 445 555 5566 1042] [1459 5649 1305 1065 742] [2305 5683 1211 3590 1404] [4403 1556 2818 226 1263] [1344 407 2180 3540 68] [310 497 62 2157 5906] [3172 1239 5991 535 698] [187 3160 1596 6001 1102] [1016 209 1350 2756 356]]","[0.6666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.25 0.75 0.5 0.5 0.25 0.5 0.75 0.5 0.75 0.4 0.2 0.4 0.4 0.2 0.8 0.4 0.6666666666666666 0.5 0.5714285714285714 0.5714285714285714 0.42857142857142855 0.5714285714285714 0.7142857142857143 0.5714285714285714 0.5714285714285714 0.5714285714285714 0.42857142857142855 0.42857142857142855 0.625 0.125 0.5 0.375 0.625 0.75 0.375 0.5 0.625 0.625 0.5 0.375 0.75 0.625 0.75 0.625 0.625 0.625 0.6666666666666666 0.6666666666666666 0.3333333333333333 0.6666666666666666 0.4444444444444444 0.6666666666666666 0.3333333333333333 0.3333333333333333 0.6666666666666666 0.7777777777777778 0.5555555555555556 0.6666666666666666 0.7777777777777778 0.8888888888888888 0.2222222222222222 0.8888888888888888 0.4444444444444444 0.8888888888888888 0.6666666666666666 0.7777777777777778 0.6666666666666666 0.5555555555555556 1 0.6666666666666666 0.7777777777777778 0.8888888888888888 0.4444444444444444 0.8888888888888888 0.7777777777777778 0.4444444444444444 0.8888888888888888 0.7777777777777778 0.7 0.5454545454545454 0.5454545454545454 0.6363636363636364 0.6363636363636364 0.7272727272727273 0.45454545454545453 0.7272727272727273 0.6363636363636364 0.7272727272727273 0.75 0.9166666666666666 0.5833333333333334 0.8333333333333334 0.8333333333333334 0.8461538461538461 0.8461538461538461 0.7142857142857143]"
"15","120","5","10","false","1","""f-p-s""","100","100","4","false","1","1","5","0.3","7","4470","[[664 756 82 310 420] [68 580 395 820 486] [415 823 229 319 41] [578 866 211 18 120] [7 875 521 729 618] [921 498 53 655 755] [407 499 1103 19 617] [748 1046 533 1146 338] [32 125 1320 296 660] [1338 517 1434 996 230] [633 1555 815 727 1114] [1562 876 263 710 614] [827 513 697 1584 413] [875 1473 1609 460 1355] [1644 318 502 228 1094] [1352 724 1553 844 1648] [529 1662 637 219 830] [1213 337 233 505 1672] [1261 1514 1742 558 1033] [211 118 1790 960 351] [1064 1424 1843 1229 929] [460 175 568 1911 368] [950 317 1948 1665 101] [1679 553 1800 2086 640] [553 432 2121 1183 206] [713 831 2123 1515 546] [287 411 46 192 2146] [1064 2183 874 1360 1180] [2205 1746 569 729 382] [676 2046 1942 2205 158] [1415 144 2210 1044 1202] [2214 42 137 1097 1294] [90 1277 577 481 2216] [11 195 374 2423 1531] [2428 703 1661 325 546] [2523 1846 870 2260 1630] [1708 2305 1092 2547 813] [525 1826 2589 2378 729] [110 888 1106 1302 1748] [39 662 2629 358 260] [978 610 2094 2652 1479] [550 663 2336 2657 74] [1295 2697 1385 1121 1558] [814 1026 1559 2698 933] [868 1226 1847 2741 599] [1367 973 2672 2762 609] [747 1159 2784 1253 490] [706 1595 1018 2841 21] [248 67 850 497 2045] [2963 1954 2654 1424 1535] [1020 413 224 3025 317] [99 922 1707 737 214] [179 67 907 399 593] [785 487 40 2123 3124] [1926 1522 1781 3129 1080] [578 1621 1438 2215 69] [1527 1999 2484 3140 1727] [602 3068 1104 3159 1321] [284 3173 158 57 585] [186 745 318 1539 1014] [3218 160 1825 279 866] [135 1919 985 1704 3269] [69 1669 1075 1334 1559] [180 1630 825 1550 3326] [1479 3328 2107 1213 2455] [1638 1886 1407 3328 842] [3345 1909 1991 1608 1428] [1331 677 556 3357 311] [1295 2214 623 434 186] [230 994 1094 1216 501] [1005 1632 723 1098 850] [1343 1490 2448 797 3427] [459 3428 904 1545 996] [1581 210 80 1052 1910] [927 583 1136 427 3561] [3602 27 531 961 1236] [1485 180 1392 68 2226] [2145 1748 3158 3667 1485] [1137 1040 345 3684 218] [1179 1676 12 3737 163] [2371 933 3889 2102 3168] [972 3895 726 1499 1657] [1091 96 348 553 1783] [148 3914 21 1379 570] [68 2945 3099 1585 830] [746 3967 1217 627 1994] [1619 1374 2163 3967 994] [68 357 1273 661 763] [4005 503 3211 1920 130] [858 3578 4082 3676 244] [557 2189 4201 3456 1067] [921 4233 1745 1917 3007] [2025 344 176 585 3383] [4269 712 1026 910 1255] [566 2530 66 188 2222] [3604 2508 4286 3428 1540] [4298 85 1664 4006 1773] [2565 4375 29 119 3049] [380 587 3337 278 106] [1684 233 4471 1587 1051]]","[0.3333333333333333 0 0.3333333333333333 0 0 0.25 0.5 0.25 0.2 0.3333333333333333 0.42857142857142855 0.42857142857142855 0.14285714285714285 0.2857142857142857 0.2857142857142857 0.14285714285714285 0.2857142857142857 0.2857142857142857 0.375 0.4444444444444444 0.3 0.4 0.36363636363636365 0.36363636363636365 0.36363636363636365 0.36363636363636365 0.2727272727272727 0.5454545454545454 0.45454545454545453 0.36363636363636365 0.45454545454545453 0.2727272727272727 0.5454545454545454 0.25 0.6666666666666666 0.6666666666666666 0.5833333333333334 0.8333333333333334 0.5833333333333334 0.16666666666666666 0.75 0.6666666666666666 0.5 0.6666666666666666 0.5384615384615384 0.46153846153846156 0.5384615384615384 0.6153846153846154 0.6153846153846154 0.6153846153846154 0.42857142857142855 0.2857142857142857 0.35714285714285715 0.5714285714285714 0.5714285714285714 0.5714285714285714 0.5714285714285714 0.5714285714285714 0.5 0.42857142857142855 0.5714285714285714 0.35714285714285715 0.7142857142857143 0.7142857142857143 0.6428571428571429 0.7142857142857143 0.6428571428571429 0.7142857142857143 0.6428571428571429 0.5 0.5 0.6428571428571429 0.7857142857142857 0.6666666666666666 0.6666666666666666 0.7333333333333333 0.5882352941176471 0.6470588235294118 0.6470588235294118 0.4117647058823529 0.7058823529411765 0.5882352941176471 0.5294117647058824 0.5294117647058824 0.8235294117647058 0.5294117647058824 0.6470588235294118 0.5294117647058824 0.7058823529411765 0.4117647058823529 0.5555555555555556 0.4444444444444444 0.6111111111111112 0.7222222222222222 0.6111111111111112 0.7777777777777778 0.8333333333333334 0.55 0.75 0.65]"
"22","120","5","10","false","1","""f-p-s""","100","100","4","false","1","1","5","0.3","7","6555","[[221 489 362 845 94] [867 392 578 719 38] [918 415 90 806 665] [622 544 208 968 732] [1010 539 802 260 677] [199 685 764 882 1056] [782 1069 331 896 50] [1477 828 571 947 211] [1478 316 849 72 968] [7 1402 1611 650 919] [1172 1653 295 133 597] [356 990 1677 278 154] [1681 221 1164 1434 1249] [1076 1240 1501 359 1685] [1551 1245 1325 1131 1786] [637 1453 1788 958 292] [1817 171 1178 1099 313] [1857 555 1595 1740 932] [421 1361 1910 344 219] [833 1267 227 1916 706] [1423 686 1502 1935 1646] [841 1588 1944 522 1416] [452 1953 1188 695 1874] [842 1964 137 1208 918] [162 1050 2059 1369 289] [2078 947 1724 45 636] [668 589 2125 1271 341] [762 2140 917 266 1404] [609 2196 1198 172 1119] [517 1241 2247 1033 398] [2233 2314 840 247 2001] [1532 235 799 548 677] [711 591 321 459 2512] [24 1928 967 2008 2546] [1481 2583 332 956 49] [2111 2532 2653 1451 815] [1243 1326 1441 2761 2021] [1556 1882 2881 2328 1316] [379 2906 59 262 1416] [2973 36 1190 2893 463] [2979 320 437 1025 2329] [106 3008 1005 804 928] [115 453 3057 586 1162] [1421 1590 1338 875 3178] [3223 882 3095 959 221] [2 211 1076 1238 3261] [664 3271 2021 3350 1249] [263 705 2614 3668 869] [3678 979 2541 2992 871] [837 762 294 3682 2143] [1983 68 1476 2674 983] [1057 1530 195 116 2817] [123 1167 1283 2175 3737] [119 3750 830 240 2185] [2284 1931 3904 3462 761] [2577 999 95 4002 278] [3333 4004 1251 115 796] [3792 611 33 4064 3983] [387 4084 1735 1317 1596] [1172 2415 2038 4095 118] [909 686 457 4257 3908] [217 1158 2210 298 2544] [1690 1867 68 2376 2227] [1655 2100 440 4520 1731] [68 959 879 4565 1555] [2184 2391 298 4707 2314] [767 1082 2418 1298 1162] [766 916 1266 4845 1063] [1926 4965 886 2250 1382] [783 3278 3534 508 665] [1122 488 173 293 5230] [69 546 714 465 2223] [485 932 5266 704 131] [68 3291 1997 3378 560] [928 164 2996 5175 5418] [1557 2634 1118 3372 3061] [3296 2435 1751 845 88] [1184 715 635 61 5600] [5729 1950 1714 216 3708] [5776 2936 667 360 1392] [1159 5813 1587 1736 652] [157 78 1161 2553 269] [212 866 5913 2240 788] [1917 2171 5923 706 2250] [2046 234 3996 83 1949] [2220 6143 1649 2010 456] [66 1098 4296 1178 3261] [367 3082 2166 78 3219] [4262 2077 4409 1366 177] [3913 189 863 4780 79] [1508 1589 415 809 6414] [1479 3193 1856 1935 2460] [6481 1172 4301 994 1999] [5450 839 979 3162 2031] [3169 6507 311 1814 533] [2041 66 494 192 4283] [1199 6046 1527 6532 1345] [835 2449 669 1136 69] [1424 728 132 1307 1841] [550 695 6556 1638 49]]","[0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.3333333333333333 0 0.3333333333333333 0 0.25 0 0 0 0.5 0.25 0.5 0.25 0.75 0.25 0.75 0.2 0.4 0.2857142857142857 0.25 0.4444444444444444 0.3333333333333333 0.3333333333333333 0.1111111111111111 0.6666666666666666 0.4444444444444444 0.4444444444444444 0.3333333333333333 0.6666666666666666 0.6666666666666666 0.5555555555555556 0.4444444444444444 0.6666666666666666 0.5555555555555556 0.8888888888888888 0.7777777777777778 0.3 0.7272727272727273 0.8181818181818182 0.8181818181818182 0.7272727272727273 0.5454545454545454 0.6363636363636364 0.6363636363636364 0.6153846153846154 0.6923076923076923 0.6923076923076923 0.6153846153846154 0.7142857142857143 0.6428571428571429 0.7142857142857143 0.7142857142857143 0.4 0.6666666666666666 0.7333333333333333 0.8125 0.5 0.625 0.8125 0.75 0.8125 0.4375 0.8125 0.875 0.7222222222222222 0.5 0.6666666666666666 0.8333333333333334 0.47368421052631576 0.7368421052631579 0.7894736842105263 0.55 0.65 0.85 0.5909090909090909 0.7272727272727273 0.8181818181818182 0.6086956521739131 0.6956521739130435 0.7391304347826086 0.6956521739130435 0.6521739130434783 0.6521739130434783 0.6956521739130435 0.7391304347826086 0.782608695652174 0.8260869565217391 0.4782608695652174 0.391304347826087 0.6956521739130435]"
